a,replicate_number,x,gen,d_allele_freq, exp_d_allele_freq, dd_freq, exp_dd_freq, dwt_freq, exp_dwt_freq, wtwt_freq, exp_wtwt_freq
0.0688,1,0.54,87,0.684211,0.614286,0.473684,0.427021,0.421053,0.41709,0.105263,0.155889
0.0688,1,0.47,88,0.710526,0.680556,0.473684,0.517019,0.473684,0.377506,0.0526316,0.105474
0.0688,1,0.5,88,0.586957,0.5625,0.26087,0.36101,0.652174,0.436778,0.0869565,0.202212
0.0688,1,0.54,88,0.65,0.577778,0.45,0.380052,0.4,0.432025,0.15,0.187923
0.0688,1,0.47,89,0.444444,0.466667,0.222222,0.250806,0.444444,0.445877,0.333333,0.303318
0.0688,1,0.5,89,0.705882,0.666667,0.529412,0.497696,0.352941,0.387097,0.117647,0.115207
0.0688,1,0.54,89,0.65,0.616667,0.4,0.430152,0.5,0.415943,0.1,0.153904
0.0688,1,0.47,90,0.136364,0.283333,0.0,0.0920925,0.272727,0.362351,0.727273,0.545556
0.0688,1,0.5,90,0.826087,0.825581,0.652174,0.729945,0.347826,0.239888,0.0,0.030167
0.0688,1,0.54,90,0.634615,0.632075,0.346154,0.450612,0.576923,0.408017,0.0769231,0.141371
0.0688,1,0.47,91,0.264706,0.272727,0.0588235,0.0852333,0.411765,0.35356,0.529412,0.561207
0.0688,1,0.5,91,0.586957,0.611111,0.391304,0.422858,0.391304,0.418587,0.217391,0.158556
0.0688,1,0.54,91,0.205882,0.390244,0.0588235,0.175712,0.294118,0.427079,0.647059,0.397209
0.0688,1,0.47,92,0.45,0.459459,0.225,0.243213,0.45,0.445096,0.325,0.311692
0.0688,1,0.5,92,0.704545,0.730769,0.5,0.588658,0.409091,0.33736,0.0909091,0.0739824
0.0688,1,0.54,92,0.473684,0.485714,0.210526,0.271362,0.526316,0.446948,0.263158,0.28169
0.0688,1,0.47,93,0.428571,0.5,0.285714,0.287234,0.285714,0.446809,0.428571,0.265957
0.0688,1,0.5,93,0.555556,0.539683,0.305556,0.333287,0.5,0.442204,0.194444,0.224509
0.0688,1,0.54,93,0.578947,0.464286,0.315789,0.248286,0.526316,0.445642,0.157895,0.306072
0.0688,1,0.47,94,0.47619,0.51,0.333333,0.298571,0.285714,0.446231,0.380952,0.255197
0.0688,1,0.5,94,0.52381,0.5625,0.333333,0.36101,0.380952,0.436778,0.285714,0.202212
0.0688,1,0.54,94,0.482759,0.490385,0.310345,0.276508,0.344828,0.446991,0.344828,0.2765
0.0688,1,0.47,95,0.53125,0.508929,0.3125,0.297348,0.4375,0.446312,0.25,0.25634
0.0688,1,0.5,95,0.816667,0.805556,0.633333,0.699581,0.366667,0.262678,0.0,0.0377411
0.0688,1,0.54,95,0.5,0.508929,0.310345,0.297348,0.37931,0.446312,0.310345,0.25634
0.0688,1,0.47,96,0.608696,0.548077,0.26087,0.343384,0.695652,0.440442,0.0434783,0.216174
0.0688,1,0.5,96,0.714286,0.709302,0.571429,0.55771,0.285714,0.355553,0.142857,0.0867371
0.0688,1,0.54,96,0.55,0.554348,0.25,0.351005,0.6,0.438948,0.15,0.210047
0.0688,1,0.47,97,0.595238,0.577778,0.428571,0.380052,0.333333,0.432025,0.238095,0.187923
0.0688,1,0.5,97,0.764706,0.613636,0.647059,0.426168,0.235294,0.417399,0.117647,0.156433
0.0688,1,0.54,97,0.409091,0.451613,0.181818,0.235064,0.454545,0.44401,0.363636,0.320926
0.0688,1,0.47,98,0.5,0.464286,0.25,0.248286,0.5,0.445642,0.25,0.306072
0.0688,1,0.5,98,0.757143,0.724138,0.542857,0.57905,0.428571,0.343141,0.0285714,0.0778097
0.0688,1,0.54,98,0.617647,0.535714,0.411765,0.328556,0.411765,0.442942,0.176471,0.228502
0.0688,1,0.47,99,0.34,0.436364,0.16,0.219583,0.36,0.4412,0.48,0.339216
0.0688,1,0.5,99,0.738095,0.725806,0.52381,0.581463,0.428571,0.341699,0.047619,0.0768372
0.0688,1,0.54,99,0.65,0.592105,0.6,0.398245,0.1,0.426761,0.3,0.174995
0.0688,1,0.47,100,0.590909,0.540323,0.363636,0.334053,0.454545,0.44208,0.181818,0.223868
0.0688,1,0.5,100,0.680556,0.674242,0.444444,0.508208,0.472222,0.381949,0.0833333,0.109843
0.0688,1,0.54,100,0.58,0.603448,0.32,0.41287,0.52,0.422045,0.16,0.165086
