a,replicate_number,x,gen,d_allele_freq, exp_d_allele_freq, dd_freq, exp_dd_freq, dwt_freq, exp_dwt_freq, wtwt_freq, exp_wtwt_freq
0.0688,1,0.54,80,0.0,0.0,0.0,0.0,0.0,0.0,1.05714,1.0
0.0688,1,0.47,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,81,0.0,0.0,0.0,0.0,0.0,0.0,0.72973,1.0
0.0688,1,0.47,82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,82,0.0,0.0,0.0,0.0,0.0,0.0,0.972222,1.0
0.0688,1,0.47,83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,83,0.0,0.0,0.0,0.0,0.0,0.0,0.882353,1.0
0.0688,1,0.47,84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,84,0.0,0.0,0.0,0.0,0.0,0.0,0.545455,1.0
0.0688,1,0.47,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,85,0.0,0.0,0.0,0.0,0.0,0.0,0.488372,1.0
0.0688,1,0.47,86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,86,0.0,0.0,0.0,0.0,0.0,0.0,1.29412,1.0
0.0688,1,0.47,87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,87,0.0,0.0,0.0,0.0,0.0,0.0,1.14286,1.0
