a,sigma,k,u_hat,outcome
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,increase
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,increase
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,increase
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019206897,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,increase
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,increase
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019448276,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,increase
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,increase
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,increase
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,increase
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,increase
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,increase
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,increase
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,increase
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019689655,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,increase
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,increase
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,increase
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,increase
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,increase
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
0.019931034,0.01,0.2,0.2,decrease
