a,change
0.086884422,464
0.086884422,261
0.086884422,426
0.086884422,383
0.086884422,290
0.086884422,360
0.086884422,332
0.086884422,748
0.086884422,562
0.086884422,459
0.086884422,309
0.086884422,194
0.086884422,197
0.086884422,471
0.086884422,402
0.086884422,564
0.086884422,388
0.086884422,5
0.086884422,68
0.086884422,434
0.086884422,689
0.086884422,295
0.086884422,632
0.086884422,473
0.086884422,194
0.086884422,561
0.086884422,492
0.086884422,237
0.086884422,643
0.086884422,573
0.086884422,333
0.086884422,599
0.086884422,202
0.086884422,613
0.086884422,131
0.086884422,407
0.086884422,463
0.086884422,555
0.086884422,631
0.086884422,472
0.086884422,145
0.086884422,116
0.086884422,747
0.086884422,862
0.086884422,238
0.086884422,690
0.086884422,528
0.086884422,359
0.086884422,662
0.086884422,67
0.086884422,382
0.086884422,650
0.086884422,308
0.086884422,195
0.086884422,308
0.086884422,366
0.086884422,457
0.086884422,475
0.086884422,485
0.086884422,312
0.086884422,355
0.086884422,307
0.086884422,576
0.086884422,214
0.086884422,561
0.086884422,390
0.086884422,366
0.086884422,603
0.086884422,488
0.086884422,458
0.086884422,159
0.086884422,624
0.086884422,507
0.086884422,339
0.086884422,391
0.087336683,416
0.087336683,495
0.087336683,246
0.087336683,506
0.087336683,677
0.087336683,369
0.087336683,274
0.087336683,272
0.087336683,531
0.087336683,443
0.087336683,465
0.087336683,448
0.087336683,625
0.087336683,486
0.087336683,451
0.087336683,386
0.087336683,181
0.087336683,515
0.087336683,315
0.087336683,732
0.087336683,511
0.087336683,632
0.087336683,349
0.087336683,484
0.087336683,596
0.087336683,524
0.087336683,464
0.087336683,469
0.087336683,344
0.087336683,487
0.087336683,293
0.087336683,913
0.087336683,265
0.087336683,452
0.087336683,227
0.087336683,261
0.087336683,602
0.087336683,-10
0.087336683,751
0.087336683,467
0.087336683,123
0.087336683,580
0.087336683,253
0.087336683,490
0.087336683,515
0.087336683,260
0.087336683,312
0.087336683,186
0.087336683,364
0.087336683,46
0.087336683,542
0.087336683,552
0.087336683,224
0.087336683,380
0.087336683,528
0.087336683,230
0.087336683,592
0.087336683,430
0.087336683,216
0.087336683,708
0.087336683,303
0.087336683,647
0.087336683,590
0.087336683,322
0.087336683,525
0.087336683,86
0.087336683,692
0.087336683,149
0.087336683,211
0.087336683,427
0.087336683,549
0.087336683,370
0.087336683,298
0.087336683,375
0.087336683,217
0.087336683,352
0.087336683,478
0.087336683,433
0.087336683,454
0.087336683,179
0.087336683,207
0.087336683,623
0.087336683,707
0.087336683,566
0.087336683,410
0.087336683,61
0.087336683,491
0.087336683,245
0.087336683,33
0.087336683,740
0.087336683,480
0.087336683,35
0.087336683,953
0.087336683,193
0.087336683,440
0.087336683,353
0.087336683,497
0.087336683,446
0.087336683,419
0.087336683,599
0.087788945,407
0.087788945,309
0.087788945,359
0.087788945,629
0.087788945,306
0.087788945,459
0.087788945,362
0.087788945,429
0.087788945,432
0.087788945,491
0.087788945,764
0.087788945,175
0.087788945,320
0.087788945,589
0.087788945,623
0.087788945,338
0.087788945,387
0.087788945,122
0.087788945,293
0.087788945,394
0.087788945,428
0.087788945,459
0.087788945,621
0.087788945,459
0.087788945,420
0.087788945,359
0.087788945,271
0.087788945,222
0.087788945,1014
0.087788945,220
0.087788945,850
0.087788945,592
0.087788945,859
0.087788945,191
0.087788945,406
0.087788945,835
0.087788945,888
0.087788945,477
0.087788945,329
0.087788945,400
0.087788945,202
0.087788945,731
0.087788945,447
0.087788945,617
0.087788945,220
0.087788945,406
0.087788945,400
0.087788945,372
0.087788945,605
0.087788945,366
0.087788945,299
0.087788945,163
0.087788945,635
0.087788945,295
0.087788945,657
0.087788945,313
0.087788945,490
0.087788945,536
0.087788945,347
0.087788945,285
0.087788945,606
0.087788945,235
0.087788945,486
0.087788945,510
0.087788945,146
0.087788945,204
0.087788945,481
0.087788945,498
0.087788945,174
0.087788945,527
0.087788945,162
0.087788945,409
0.087788945,453
0.087788945,553
0.087788945,316
0.087788945,138
0.087788945,432
0.087788945,430
0.087788945,338
0.087788945,367
0.087788945,871
0.087788945,701
0.087788945,504
0.087788945,72
0.087788945,297
0.087788945,507
0.087788945,368
0.087788945,-68
0.087788945,347
0.087788945,303
0.087788945,895
0.087788945,340
0.087788945,452
0.087788945,88
0.087788945,261
0.087788945,497
0.087788945,369
0.087788945,166
0.087788945,373
0.087788945,285
0.088241206,796
0.088241206,593
0.088241206,649
0.088241206,495
0.088241206,625
0.088241206,576
0.088241206,208
0.088241206,481
0.088241206,661
0.088241206,240
0.088241206,601
0.088241206,202
0.088241206,717
0.088241206,689
0.088241206,418
0.088241206,649
0.088241206,627
0.088241206,248
0.088241206,580
0.088241206,268
0.088241206,967
0.088241206,633
0.088241206,486
0.088241206,333
0.088241206,780
0.088241206,569
0.088241206,364
0.088241206,79
0.088241206,491
0.088241206,586
0.088241206,656
0.088241206,349
0.088241206,650
0.088241206,685
0.088241206,546
0.088241206,215
0.088241206,283
0.088241206,189
0.088241206,588
0.088241206,73
0.088241206,445
0.088241206,220
0.088241206,647
0.088241206,132
0.088241206,219
0.088241206,476
0.088241206,719
0.088241206,374
0.088241206,125
0.088241206,615
0.088241206,253
0.088241206,392
0.088241206,596
0.088241206,355
0.088241206,670
0.088241206,547
0.088241206,526
0.088241206,499
0.088241206,646
0.088241206,170
0.088241206,287
0.088241206,154
0.088241206,344
0.088241206,519
0.088241206,100
0.088241206,327
0.088241206,439
0.088241206,464
0.088241206,426
0.088241206,401
0.088241206,762
0.088241206,450
0.088241206,73
0.088241206,369
0.088241206,730
0.088241206,243
0.088241206,254
0.088241206,423
0.088241206,338
0.088241206,578
0.088241206,247
0.088241206,-35
0.088241206,501
0.088241206,404
0.088241206,193
0.088241206,680
0.088241206,270
0.088241206,686
0.088241206,591
0.088241206,265
0.088241206,439
0.088241206,281
0.088241206,459
0.088241206,393
0.088241206,280
0.088241206,613
0.088241206,553
0.088241206,711
0.088241206,641
0.088241206,811
0.088693467,272
0.088693467,605
0.088693467,299
0.088693467,512
0.088693467,189
0.088693467,720
0.088693467,154
0.088693467,365
0.088693467,365
0.088693467,519
0.088693467,306
0.088693467,646
0.088693467,663
0.088693467,209
0.088693467,415
0.088693467,864
0.088693467,505
0.088693467,-5
0.088693467,314
0.088693467,404
0.088693467,630
0.088693467,390
0.088693467,249
0.088693467,537
0.088693467,364
0.088693467,432
0.088693467,515
0.088693467,171
0.088693467,-11
0.088693467,602
0.088693467,482
0.088693467,390
0.088693467,561
0.088693467,540
0.088693467,338
0.088693467,607
0.088693467,76
0.088693467,91
0.088693467,453
0.088693467,580
0.088693467,528
0.088693467,529
0.088693467,242
0.088693467,506
0.088693467,217
0.088693467,82
0.088693467,422
0.088693467,399
0.088693467,392
0.088693467,118
0.088693467,449
0.088693467,392
0.088693467,383
0.088693467,628
0.088693467,597
0.088693467,221
0.088693467,643
0.088693467,279
0.088693467,646
0.088693467,217
0.088693467,467
0.088693467,325
0.088693467,621
0.088693467,307
0.088693467,664
0.088693467,507
0.088693467,617
0.088693467,781
0.088693467,505
0.088693467,348
0.088693467,829
0.088693467,593
0.088693467,818
0.088693467,229
0.088693467,283
0.088693467,511
0.088693467,387
0.088693467,771
0.088693467,366
0.088693467,618
0.088693467,471
0.088693467,646
0.088693467,366
0.088693467,1022
0.088693467,718
0.088693467,543
0.088693467,828
0.088693467,447
0.088693467,587
0.088693467,116
0.088693467,258
0.088693467,400
0.088693467,173
0.088693467,526
0.088693467,149
0.088693467,341
0.088693467,612
0.088693467,478
0.088693467,321
0.088693467,483
0.089145729,377
0.089145729,83
0.089145729,406
0.089145729,705
0.089145729,219
0.089145729,552
0.089145729,751
0.089145729,200
0.089145729,200
0.089145729,475
0.089145729,325
0.089145729,439
0.089145729,734
0.089145729,336
0.089145729,742
0.089145729,-35
0.089145729,528
0.089145729,108
0.089145729,451
0.089145729,435
0.089145729,58
0.089145729,488
0.089145729,905
0.089145729,500
0.089145729,435
0.089145729,390
0.089145729,486
0.089145729,227
0.089145729,543
0.089145729,418
0.089145729,159
0.089145729,457
0.089145729,658
0.089145729,581
0.089145729,316
0.089145729,408
0.089145729,201
0.089145729,308
0.089145729,526
0.089145729,121
0.089145729,-66
0.089145729,656
0.089145729,540
0.089145729,445
0.089145729,856
0.089145729,623
0.089145729,424
0.089145729,382
0.089145729,591
0.089145729,-19
0.089145729,447
0.089145729,459
0.089145729,305
0.089145729,659
0.089145729,251
0.089145729,494
0.089145729,508
0.089145729,330
0.089145729,431
0.089145729,294
0.089145729,94
0.089145729,329
0.089145729,377
0.089145729,606
0.089145729,410
0.089145729,492
0.089145729,699
0.089145729,135
0.089145729,341
0.089145729,667
0.089145729,282
0.089145729,703
0.089145729,328
0.089145729,506
0.089145729,161
0.089145729,771
0.089145729,947
0.089145729,355
0.089145729,491
0.089145729,647
0.089145729,1124
0.089145729,655
0.089145729,416
0.089145729,611
0.089145729,434
0.089145729,304
0.089145729,298
0.089145729,378
0.089145729,248
0.089145729,335
0.089145729,585
0.089145729,180
0.089145729,611
0.089145729,526
0.089145729,388
0.089145729,274
0.089145729,497
0.089145729,500
0.089145729,634
0.089145729,316
0.08959799,534
0.08959799,508
0.08959799,833
0.08959799,671
0.08959799,549
0.08959799,478
0.08959799,291
0.08959799,466
0.08959799,341
0.08959799,567
0.08959799,471
0.08959799,562
0.08959799,566
0.08959799,699
0.08959799,557
0.08959799,420
0.08959799,551
0.08959799,399
0.08959799,412
0.08959799,487
0.08959799,393
0.08959799,533
0.08959799,167
0.08959799,-2
0.08959799,773
0.08959799,506
0.08959799,464
0.08959799,402
0.08959799,76
0.08959799,114
0.08959799,176
0.08959799,472
0.08959799,322
0.08959799,308
0.08959799,452
0.08959799,762
0.08959799,416
0.08959799,284
0.08959799,386
0.08959799,828
0.08959799,553
0.08959799,241
0.08959799,789
0.08959799,654
0.08959799,269
0.08959799,111
0.08959799,265
0.08959799,695
0.08959799,506
0.08959799,93
0.08959799,621
0.08959799,268
0.08959799,171
0.08959799,287
0.08959799,672
0.08959799,503
0.08959799,595
0.08959799,89
0.08959799,400
0.08959799,512
0.08959799,619
0.08959799,788
0.08959799,178
0.08959799,485
0.08959799,953
0.08959799,201
0.08959799,386
0.08959799,559
0.08959799,535
0.08959799,193
0.08959799,665
0.08959799,565
0.08959799,432
0.08959799,431
0.08959799,435
0.08959799,445
0.08959799,458
0.08959799,670
0.08959799,435
0.08959799,159
0.08959799,573
0.08959799,563
0.08959799,225
0.08959799,364
0.08959799,338
0.08959799,327
0.08959799,309
0.08959799,742
0.08959799,57
0.08959799,293
0.08959799,667
0.08959799,165
0.08959799,105
0.08959799,406
0.08959799,246
0.08959799,399
0.08959799,250
0.08959799,592
0.08959799,296
0.08959799,538
0.090050251,650
0.090050251,584
0.090050251,292
0.090050251,498
0.090050251,703
0.090050251,841
0.090050251,417
0.090050251,270
0.090050251,400
0.090050251,509
0.090050251,333
0.090050251,476
0.090050251,547
0.090050251,313
0.090050251,453
0.090050251,356
0.090050251,609
0.090050251,462
0.090050251,254
0.090050251,621
0.090050251,355
0.090050251,734
0.090050251,594
0.090050251,495
0.090050251,430
0.090050251,406
0.090050251,314
0.090050251,474
0.090050251,393
0.090050251,57
0.090050251,324
0.090050251,461
0.090050251,447
0.090050251,284
0.090050251,440
0.090050251,353
0.090050251,497
0.090050251,461
0.090050251,343
0.090050251,23
0.090050251,303
0.090050251,228
0.090050251,438
0.090050251,390
0.090050251,409
0.090050251,-42
0.090050251,399
0.090050251,353
0.090050251,729
0.090050251,395
0.090050251,617
0.090050251,398
0.090050251,551
0.090050251,633
0.090050251,578
0.090050251,508
0.090050251,536
0.090050251,334
0.090050251,754
0.090050251,487
0.090050251,884
0.090050251,94
0.090050251,113
0.090050251,501
0.090050251,584
0.090050251,470
0.090050251,508
0.090050251,372
0.090050251,288
0.090050251,537
0.090050251,171
0.090050251,879
0.090050251,308
0.090050251,670
0.090050251,792
0.090050251,284
0.090050251,486
0.090050251,439
0.090050251,546
0.090050251,-43
0.090050251,432
0.090050251,395
0.090050251,231
0.090050251,505
0.090050251,128
0.090050251,394
0.090050251,440
0.090050251,611
0.090050251,215
0.090050251,616
0.090050251,298
0.090050251,849
0.090050251,628
0.090050251,241
0.090050251,487
0.090050251,296
0.090050251,165
0.090050251,383
0.090050251,480
0.090050251,736
0.090502513,457
0.090502513,410
0.090502513,534
0.090502513,597
0.090502513,-148
0.090502513,568
0.090502513,417
0.090502513,411
0.090502513,206
0.090502513,390
0.090502513,474
0.090502513,524
0.090502513,464
0.090502513,209
0.090502513,211
0.090502513,482
0.090502513,626
0.090502513,616
0.090502513,632
0.090502513,642
0.090502513,170
0.090502513,350
0.090502513,409
0.090502513,494
0.090502513,105
0.090502513,530
0.090502513,631
0.090502513,598
0.090502513,535
0.090502513,109
0.090502513,506
0.090502513,195
0.090502513,414
0.090502513,399
0.090502513,657
0.090502513,480
0.090502513,466
0.090502513,384
0.090502513,600
0.090502513,153
0.090502513,613
0.090502513,322
0.090502513,763
0.090502513,192
0.090502513,388
0.090502513,544
0.090502513,315
0.090502513,310
0.090502513,589
0.090502513,237
0.090502513,218
0.090502513,851
0.090502513,593
0.090502513,653
0.090502513,663
0.090502513,537
0.090502513,419
0.090502513,227
0.090502513,448
0.090502513,572
0.090502513,308
0.090502513,388
0.090502513,597
0.090502513,390
0.090502513,356
0.090502513,637
0.090502513,276
0.090502513,25
0.090502513,616
0.090502513,293
0.090502513,133
0.090502513,280
0.090502513,428
0.090502513,521
0.090502513,455
0.090502513,825
0.090502513,286
0.090502513,730
0.090502513,62
0.090502513,589
0.090502513,506
0.090502513,377
0.090502513,213
0.090502513,532
0.090502513,494
0.090502513,542
0.090502513,529
0.090502513,728
0.090502513,435
0.090502513,644
0.090502513,854
0.090502513,152
0.090502513,788
0.090502513,271
0.090502513,470
0.090502513,220
0.090502513,-65
0.090502513,637
0.090502513,-57
0.090502513,820
0.090954774,356
0.090954774,303
0.090954774,320
0.090954774,411
0.090954774,401
0.090954774,449
0.090954774,570
0.090954774,677
0.090954774,535
0.090954774,456
0.090954774,-102
0.090954774,757
0.090954774,603
0.090954774,228
0.090954774,461
0.090954774,280
0.090954774,496
0.090954774,196
0.090954774,491
0.090954774,5
0.090954774,213
0.090954774,371
0.090954774,653
0.090954774,179
0.090954774,380
0.090954774,424
0.090954774,330
0.090954774,648
0.090954774,285
0.090954774,351
0.090954774,613
0.090954774,475
0.090954774,274
0.090954774,296
0.090954774,696
0.090954774,412
0.090954774,316
0.090954774,382
0.090954774,734
0.090954774,151
0.090954774,337
0.090954774,532
0.090954774,751
0.090954774,483
0.090954774,22
0.090954774,598
0.090954774,798
0.090954774,580
0.090954774,567
0.090954774,465
0.090954774,812
0.090954774,572
0.090954774,320
0.090954774,308
0.090954774,494
0.090954774,341
0.090954774,609
0.090954774,722
0.090954774,888
0.090954774,557
0.090954774,286
0.090954774,403
0.090954774,146
0.090954774,376
0.090954774,435
0.090954774,596
0.090954774,363
0.090954774,993
0.090954774,547
0.090954774,480
0.090954774,284
0.090954774,359
0.090954774,357
0.090954774,335
0.090954774,386
0.090954774,515
0.090954774,210
0.090954774,335
0.090954774,423
0.090954774,71
0.090954774,-6
0.090954774,27
0.090954774,578
0.090954774,548
0.090954774,591
0.090954774,361
0.090954774,857
0.090954774,551
0.090954774,372
0.090954774,488
0.090954774,635
0.090954774,376
0.090954774,647
0.090954774,535
0.090954774,718
0.090954774,42
0.090954774,273
0.090954774,449
0.090954774,342
0.090954774,966
0.091407035,213
0.091407035,537
0.091407035,644
0.091407035,408
0.091407035,413
0.091407035,256
0.091407035,539
0.091407035,464
0.091407035,421
0.091407035,-56
0.091407035,54
0.091407035,233
0.091407035,283
0.091407035,663
0.091407035,464
0.091407035,522
0.091407035,354
0.091407035,522
0.091407035,549
0.091407035,425
0.091407035,550
0.091407035,575
0.091407035,585
0.091407035,11
0.091407035,473
0.091407035,345
0.091407035,507
0.091407035,621
0.091407035,536
0.091407035,235
0.091407035,375
0.091407035,529
0.091407035,470
0.091407035,539
0.091407035,47
0.091407035,263
0.091407035,585
0.091407035,299
0.091407035,390
0.091407035,292
0.091407035,686
0.091407035,684
0.091407035,165
0.091407035,353
0.091407035,189
0.091407035,326
0.091407035,43
0.091407035,230
0.091407035,224
0.091407035,977
0.091407035,397
0.091407035,392
0.091407035,650
0.091407035,537
0.091407035,650
0.091407035,448
0.091407035,285
0.091407035,187
0.091407035,-9
0.091407035,332
0.091407035,742
0.091407035,508
0.091407035,442
0.091407035,444
0.091407035,573
0.091407035,286
0.091407035,287
0.091407035,380
0.091407035,501
0.091407035,573
0.091407035,176
0.091407035,318
0.091407035,550
0.091407035,746
0.091407035,664
0.091407035,346
0.091407035,473
0.091407035,429
0.091407035,367
0.091407035,123
0.091407035,314
0.091407035,633
0.091407035,373
0.091407035,560
0.091407035,467
0.091407035,167
0.091407035,732
0.091407035,248
0.091407035,555
0.091407035,625
0.091407035,30
0.091407035,516
0.091407035,771
0.091407035,297
0.091407035,560
0.091407035,352
0.091407035,156
0.091407035,491
0.091407035,576
0.091407035,602
0.091859295999999993,162
0.091859295999999993,536
0.091859295999999993,529
0.091859295999999993,372
0.091859295999999993,348
0.091859295999999993,571
0.091859295999999993,766
0.091859295999999993,271
0.091859295999999993,532
0.091859295999999993,530
0.091859295999999993,340
0.091859295999999993,295
