a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,outcome
0.0586,81,72,0,49,49,20.58,decrease
0.0586,81,73,0,30,30,12.6,decrease
0.0586,81,74,0,21,21,8.82,decrease
0.0586,81,75,0,21,21,8.82,decrease
0.0586,81,76,0,12,12,5.04,decrease
0.0586,81,77,0,4,4,1.68,decrease
0.0586,81,78,0,1,1,0.42,decrease
0.0586,81,79,0,0,0,0,decrease
0.0586,82,0,1605,0,3210,1733.4,increase
0.0586,82,1,1249,676,3174,1632.84,increase
0.0586,82,2,1160,904,3224,1632.48,increase
0.0586,82,3,1162,1039,3363,1691.34,increase
0.0586,82,4,1114,1140,3368,1681.92,increase
0.0586,82,5,1086,1243,3415,1694.94,increase
0.0586,82,6,1076,1355,3507,1731.18,increase
0.0586,82,7,1093,1359,3545,1751.22,increase
0.0586,82,8,1045,1285,3375,1668.3,increase
0.0586,82,9,1070,1381,3521,1735.62,increase
0.0586,82,10,1089,1418,3596,1771.68,increase
0.0586,82,11,994,1442,3430,1679.16,increase
0.0586,82,12,987,1453,3427,1676.22,increase
0.0586,82,13,1035,1426,3496,1716.72,increase
0.0586,82,14,1039,1505,3583,1754.22,increase
0.0586,82,15,1051,1571,3673,1794.9,increase
0.0586,82,16,1019,1596,3634,1770.84,increase
0.0586,82,17,978,1672,3628,1758.48,increase
0.0586,82,18,982,1580,3544,1724.16,increase
0.0586,82,19,995,1685,3675,1782.3,increase
0.0586,82,20,993,1611,3597,1749.06,increase
0.0586,82,21,971,1616,3558,1727.4,increase
0.0586,82,22,1055,1679,3789,1844.58,increase
0.0586,82,23,1115,1791,4021,1956.42,increase
0.0586,82,24,1106,1716,3928,1915.2,increase
0.0586,82,25,1146,1706,3998,1954.2,increase
0.0586,82,26,1161,1811,4133,2014.5,increase
0.0586,82,27,1211,1832,4254,2077.32,increase
0.0586,82,28,1172,1774,4118,2010.84,increase
0.0586,82,29,1203,1762,4168,2039.28,increase
0.0586,82,30,1204,1783,4191,2049.18,increase
0.0586,82,31,1260,1769,4289,2103.78,increase
0.0586,82,32,1252,1885,4389,2143.86,increase
0.0586,82,33,1218,1860,4296,2096.64,increase
0.0586,82,34,1279,1764,4322,2122.2,increase
0.0586,82,35,1261,1795,4317,2115.78,increase
0.0586,82,36,1234,1798,4266,2087.88,increase
0.0586,82,37,1227,1781,4235,2073.18,increase
0.0586,82,38,1238,1773,4249,2081.7,increase
0.0586,82,39,1310,1721,4341,2137.62,increase
0.0586,82,40,1288,1854,4430,2169.72,increase
0.0586,82,41,1306,1837,4449,2182.02,increase
0.0586,82,42,1372,1832,4576,2251.2,increase
0.0586,82,43,1468,1733,4669,2313.3,increase
0.0586,82,44,1429,1693,4551,2254.38,increase
0.0586,82,45,1416,1773,4605,2273.94,increase
0.0586,82,46,1459,1734,4652,2304,increase
0.0586,82,47,1528,1717,4773,2371.38,increase
0.0586,82,48,1648,1858,5154,2560.2,increase
0.0586,82,49,1641,1691,4973,2482.5,increase
0.0586,82,50,1643,1709,4995,2492.22,increase
0.0586,82,51,1688,1593,4969,2492.1,increase
0.0586,82,52,1812,1604,5228,2630.64,increase
0.0586,82,53,1837,1676,5350,2687.88,increase
0.0586,82,54,1777,1651,5205,2612.58,increase
0.0586,82,55,1873,1705,5451,2738.94,increase
0.0586,82,56,1934,1903,5771,2887.98,increase
0.0586,82,57,1931,1834,5696,2855.76,increase
0.0586,82,58,1996,1780,5772,2903.28,increase
0.0586,82,59,2022,1769,5813,2926.74,increase
0.0586,82,60,2060,1706,5826,2941.32,increase
0.0586,82,61,2222,1693,6137,3110.82,increase
0.0586,82,62,2215,1821,6251,3157.02,increase
0.0586,82,63,2289,1739,6317,3202.5,increase
0.0586,82,64,2286,1832,6404,3238.32,increase
0.0586,82,65,2391,1847,6629,3358.02,increase
0.0586,82,66,2295,1774,6364,3223.68,increase
0.0586,82,67,2251,1739,6241,3161.46,increase
0.0586,82,68,2366,1774,6506,3300.36,increase
0.0586,82,69,2452,1651,6555,3341.58,increase
0.0586,82,70,2591,1668,6850,3498.84,increase
0.0586,82,71,2702,1712,7116,3637.2,increase
0.0586,82,72,2704,1770,7178,3663.72,increase
0.0586,82,73,2791,1750,7332,3749.28,increase
0.0586,82,74,2848,1731,7427,3802.86,increase
0.0586,82,75,2922,1789,7633,3907.14,increase
0.0586,82,76,2909,1725,7543,3866.22,increase
0.0586,82,77,2971,1750,7692,3943.68,increase
0.0586,82,78,3114,1720,7948,4085.52,increase
0.0586,82,79,3133,1759,8025,4122.42,increase
0.0586,82,80,3199,1749,8147,4189.5,increase
0.0586,82,81,3244,1816,8304,4266.24,increase
0.0586,82,82,3314,1808,8436,4338.48,increase
0.0586,82,83,3276,1799,8351,4293.66,increase
0.0586,82,84,3229,1692,8150,4197.96,increase
0.0586,82,85,3251,1708,8210,4228.44,increase
0.0586,82,86,3197,1686,8080,4160.88,increase
0.0586,82,87,3445,1715,8605,4440.9,increase
0.0586,82,88,3373,1736,8482,4371.96,increase
0.0586,82,89,3610,1719,8939,4620.78,increase
0.0586,82,90,3551,1752,8854,4570.92,increase
0.0586,82,91,3646,1624,8916,4619.76,increase
0.0586,82,92,3732,1749,9213,4765.14,increase
0.0586,82,93,3635,1838,9108,4697.76,increase
0.0586,82,94,3827,1830,9484,4901.76,increase
0.0586,82,95,3995,1812,9802,5075.64,increase
0.0586,82,96,3916,1654,9486,4923.96,increase
0.0586,82,97,3949,1739,9637,4995.3,increase
0.0586,82,98,3901,1692,9494,4923.72,increase
0.0586,82,99,4109,1810,10028,5197.92,increase
0.0586,82,100,4332,1834,10498,5448.84,increase
0.0586,83,0,1597,0,3194,1724.76,decrease
0.0586,83,1,1274,718,3266,1677.48,decrease
0.0586,83,2,1125,823,3073,1560.66,decrease
0.0586,83,3,985,867,2837,1427.94,decrease
0.0586,83,4,925,1071,2921,1448.82,decrease
0.0586,83,5,902,1040,2844,1410.96,decrease
0.0586,83,6,858,1122,2838,1397.88,decrease
0.0586,83,7,920,1169,3009,1484.58,decrease
0.0586,83,8,858,1205,2921,1432.74,decrease
0.0586,83,9,851,1298,3000,1464.24,decrease
0.0586,83,10,758,1358,2874,1389,decrease
0.0586,83,11,746,1402,2894,1394.52,decrease
0.0586,83,12,827,1472,3126,1511.4,decrease
0.0586,83,13,803,1459,3065,1480.02,decrease
0.0586,83,14,689,1513,2891,1379.58,decrease
0.0586,83,15,653,1456,2762,1316.76,decrease
0.0586,83,16,584,1479,2647,1251.9,decrease
0.0586,83,17,543,1513,2599,1221.9,decrease
0.0586,83,18,564,1456,2584,1220.64,decrease
0.0586,83,19,475,1508,2458,1146.36,decrease
0.0586,83,20,502,1518,2522,1179.72,decrease
0.0586,83,21,484,1509,2477,1156.5,decrease
0.0586,83,22,428,1560,2416,1117.44,decrease
0.0586,83,23,392,1536,2320,1068.48,decrease
0.0586,83,24,370,1479,2219,1020.78,decrease
0.0586,83,25,354,1457,2165,994.26,decrease
0.0586,83,26,336,1352,2024,930.72,decrease
0.0586,83,27,319,1275,1913,880.02,decrease
0.0586,83,28,244,1204,1692,769.2,decrease
0.0586,83,29,227,1207,1661,752.1,decrease
0.0586,83,30,202,1170,1574,709.56,decrease
0.0586,83,31,193,1057,1443,652.38,decrease
0.0586,83,32,161,1023,1345,603.54,decrease
0.0586,83,33,124,1018,1266,561.48,decrease
0.0586,83,34,108,944,1160,513.12,decrease
0.0586,83,35,89,937,1115,489.66,decrease
0.0586,83,36,66,815,947,413.58,decrease
0.0586,83,37,61,745,867,378.78,decrease
0.0586,83,38,54,657,765,334.26,decrease
0.0586,83,39,30,610,670,288.6,decrease
0.0586,83,40,26,520,572,246.48,decrease
0.0586,83,41,24,464,512,220.8,decrease
0.0586,83,42,13,425,451,192.54,decrease
0.0586,83,43,10,376,396,168.72,decrease
0.0586,83,44,5,284,294,124.68,decrease
0.0586,83,45,1,237,239,100.62,decrease
0.0586,83,46,0,185,185,77.7,decrease
0.0586,83,47,3,159,165,70.02,decrease
0.0586,83,48,0,145,145,60.9,decrease
0.0586,83,49,0,99,99,41.58,decrease
0.0586,83,50,0,60,60,25.2,decrease
0.0586,83,51,0,50,50,21,decrease
0.0586,83,52,0,46,46,19.32,decrease
0.0586,83,53,0,39,39,16.38,decrease
0.0586,83,54,1,21,23,9.9,decrease
0.0586,83,55,0,30,30,12.6,decrease
0.0586,83,56,0,17,17,7.14,decrease
0.0586,83,57,0,17,17,7.14,decrease
0.0586,83,58,0,20,20,8.4,decrease
0.0586,83,59,0,14,14,5.88,decrease
0.0586,83,60,0,17,17,7.14,decrease
0.0586,83,61,0,16,16,6.72,decrease
0.0586,83,62,0,16,16,6.72,decrease
0.0586,83,63,0,5,5,2.1,decrease
0.0586,83,64,0,4,4,1.68,decrease
0.0586,83,65,0,2,2,0.84,decrease
0.0586,83,66,0,1,1,0.42,decrease
0.0586,83,67,0,2,2,0.84,decrease
0.0586,83,68,0,0,0,0,decrease
0.0586,84,0,1489,0,2978,1608.12,decrease
0.0586,84,1,1210,588,3008,1553.76,decrease
0.0586,84,2,1158,916,3232,1635.36,decrease
0.0586,84,3,1072,1024,3168,1587.84,decrease
0.0586,84,4,1049,1148,3246,1615.08,decrease
0.0586,84,5,932,1299,3163,1552.14,decrease
0.0586,84,6,937,1348,3222,1578.12,decrease
0.0586,84,7,940,1298,3178,1560.36,decrease
0.0586,84,8,943,1442,3328,1624.08,decrease
0.0586,84,9,930,1332,3192,1563.84,decrease
0.0586,84,10,919,1405,3243,1582.62,decrease
0.0586,84,11,826,1358,3010,1462.44,decrease
0.0586,84,12,825,1482,3132,1513.44,decrease
0.0586,84,13,827,1492,3146,1519.8,decrease
0.0586,84,14,796,1528,3120,1501.44,decrease
0.0586,84,15,787,1533,3107,1493.82,decrease
0.0586,84,16,754,1545,3053,1463.22,decrease
0.0586,84,17,698,1488,2884,1378.8,decrease
0.0586,84,18,646,1548,2840,1347.84,decrease
0.0586,84,19,604,1585,2793,1318.02,decrease
0.0586,84,20,585,1497,2667,1260.54,decrease
0.0586,84,21,626,1553,2805,1328.34,decrease
0.0586,84,22,590,1564,2744,1294.08,decrease
0.0586,84,23,519,1479,2517,1181.7,decrease
0.0586,84,24,540,1384,2464,1164.48,decrease
0.0586,84,25,505,1413,2423,1138.86,decrease
0.0586,84,26,466,1452,2384,1113.12,decrease
0.0586,84,27,508,1358,2374,1119,decrease
0.0586,84,28,463,1377,2303,1078.38,decrease
0.0586,84,29,416,1433,2265,1051.14,decrease
0.0586,84,30,321,1421,2063,943.5,decrease
0.0586,84,31,313,1332,1958,897.48,decrease
0.0586,84,32,297,1337,1931,882.3,decrease
0.0586,84,33,233,1303,1769,798.9,decrease
0.0586,84,34,229,1205,1663,753.42,decrease
0.0586,84,35,213,1119,1545,700.02,decrease
0.0586,84,36,146,1110,1402,623.88,decrease
0.0586,84,37,158,1021,1337,599.46,decrease
0.0586,84,38,95,995,1185,520.5,decrease
0.0586,84,39,80,958,1118,488.76,decrease
0.0586,84,40,96,821,1013,448.5,decrease
0.0586,84,41,67,802,936,409.2,decrease
0.0586,84,42,56,642,754,330.12,decrease
0.0586,84,43,45,584,674,293.88,decrease
0.0586,84,44,24,536,584,251.04,decrease
0.0586,84,45,15,477,507,216.54,decrease
0.0586,84,46,7,370,384,162.96,decrease
0.0586,84,47,5,343,353,149.46,decrease
0.0586,84,48,5,315,325,137.7,decrease
0.0586,84,49,7,257,271,115.5,decrease
0.0586,84,50,3,226,232,98.16,decrease
0.0586,84,51,5,187,197,83.94,decrease
0.0586,84,52,0,186,186,78.12,decrease
0.0586,84,53,1,180,182,76.68,decrease
0.0586,84,54,1,140,142,59.88,decrease
0.0586,84,55,0,135,135,56.7,decrease
0.0586,84,56,1,119,121,51.06,decrease
0.0586,84,57,0,98,98,41.16,decrease
0.0586,84,58,1,86,88,37.2,decrease
0.0586,84,59,0,69,69,28.98,decrease
0.0586,84,60,0,63,63,26.46,decrease
0.0586,84,61,0,63,63,26.46,decrease
0.0586,84,62,3,45,51,22.14,decrease
0.0586,84,63,0,40,40,16.8,decrease
0.0586,84,64,0,31,31,13.02,decrease
0.0586,84,65,0,24,24,10.08,decrease
0.0586,84,66,0,14,14,5.88,decrease
0.0586,84,67,0,10,10,4.2,decrease
0.0586,84,68,0,8,8,3.36,decrease
0.0586,84,69,0,8,8,3.36,decrease
0.0586,84,70,0,8,8,3.36,decrease
0.0586,84,71,0,1,1,0.42,decrease
0.0586,84,72,0,1,1,0.42,decrease
0.0586,84,73,0,0,0,0,decrease
0.0586,85,0,1548,0,3096,1671.84,decrease
0.0586,85,1,1275,650,3200,1650,decrease
0.0586,85,2,1139,857,3135,1590.06,decrease
0.0586,85,3,1073,1066,3212,1606.56,decrease
0.0586,85,4,980,1079,3039,1511.58,decrease
0.0586,85,5,978,1156,3112,1541.76,decrease
0.0586,85,6,974,1213,3161,1561.38,decrease
0.0586,85,7,994,1313,3301,1624.98,decrease
0.0586,85,8,871,1318,3060,1494.24,decrease
0.0586,85,9,790,1326,2906,1410.12,decrease
0.0586,85,10,799,1315,2913,1415.22,decrease
0.0586,85,11,744,1397,2885,1390.26,decrease
0.0586,85,12,758,1438,2954,1422.6,decrease
0.0586,85,13,731,1450,2912,1398.48,decrease
0.0586,85,14,739,1444,2922,1404.6,decrease
0.0586,85,15,710,1401,2821,1355.22,decrease
0.0586,85,16,719,1377,2815,1354.86,decrease
0.0586,85,17,661,1469,2791,1330.86,decrease
0.0586,85,18,660,1359,2679,1283.58,decrease
0.0586,85,19,608,1438,2654,1260.6,decrease
0.0586,85,20,576,1452,2604,1231.92,decrease
0.0586,85,21,578,1361,2517,1195.86,decrease
0.0586,85,22,543,1413,2499,1179.9,decrease
0.0586,85,23,529,1400,2458,1159.32,decrease
0.0586,85,24,488,1452,2428,1136.88,decrease
0.0586,85,25,470,1351,2291,1075.02,decrease
0.0586,85,26,406,1329,2141,996.66,decrease
0.0586,85,27,404,1319,2127,990.3,decrease
0.0586,85,28,364,1320,2048,947.52,decrease
0.0586,85,29,406,1305,2117,986.58,decrease
0.0586,85,30,382,1257,2021,940.5,decrease
0.0586,85,31,350,1249,1949,902.58,decrease
0.0586,85,32,330,1266,1926,888.12,decrease
0.0586,85,33,328,1245,1901,877.14,decrease
0.0586,85,34,260,1230,1750,797.4,decrease
0.0586,85,35,251,1199,1701,774.66,decrease
0.0586,85,36,264,1198,1726,788.28,decrease
0.0586,85,37,218,1216,1652,746.16,decrease
0.0586,85,38,216,1116,1548,702,decrease
0.0586,85,39,193,1037,1423,643.98,decrease
0.0586,85,40,157,1037,1351,605.1,decrease
0.0586,85,41,125,885,1135,506.7,decrease
0.0586,85,42,97,842,1036,458.4,decrease
0.0586,85,43,72,783,927,406.62,decrease
0.0586,85,44,71,673,815,359.34,decrease
0.0586,85,45,52,658,762,332.52,decrease
0.0586,85,46,43,559,645,281.22,decrease
0.0586,85,47,23,489,535,230.22,decrease
0.0586,85,48,18,429,465,199.62,decrease
0.0586,85,49,6,422,434,183.72,decrease
0.0586,85,50,10,344,364,155.28,decrease
0.0586,85,51,12,332,356,152.4,decrease
0.0586,85,52,4,261,269,113.94,decrease
0.0586,85,53,8,200,216,92.64,decrease
0.0586,85,54,0,184,184,77.28,decrease
0.0586,85,55,4,152,160,68.16,decrease
0.0586,85,56,0,120,120,50.4,decrease
0.0586,85,57,1,111,113,47.7,decrease
0.0586,85,58,2,110,114,48.36,decrease
0.0586,85,59,0,99,99,41.58,decrease
0.0586,85,60,0,74,74,31.08,decrease
0.0586,85,61,0,71,71,29.82,decrease
0.0586,85,62,0,57,57,23.94,decrease
0.0586,85,63,0,39,39,16.38,decrease
0.0586,85,64,0,39,39,16.38,decrease
0.0586,85,65,0,48,48,20.16,decrease
0.0586,85,66,0,35,35,14.7,decrease
0.0586,85,67,0,29,29,12.18,decrease
0.0586,85,68,0,17,17,7.14,decrease
0.0586,85,69,0,14,14,5.88,decrease
0.0586,85,70,0,10,10,4.2,decrease
0.0586,85,71,0,5,5,2.1,decrease
0.0586,85,72,0,1,1,0.42,decrease
0.0586,85,73,0,1,1,0.42,decrease
0.0586,85,74,0,2,2,0.84,decrease
0.0586,85,75,0,0,0,0,decrease
0.0586,86,0,1489,0,2978,1608.12,decrease
0.0586,86,1,1137,648,2922,1500.12,decrease
0.0586,86,2,1012,857,2881,1452.9,decrease
0.0586,86,3,943,1079,2965,1471.62,decrease
0.0586,86,4,920,1153,2993,1477.86,decrease
0.0586,86,5,835,1243,2913,1423.86,decrease
0.0586,86,6,815,1319,2949,1434.18,decrease
0.0586,86,7,719,1281,2719,1314.54,decrease
0.0586,86,8,726,1255,2707,1311.18,decrease
0.0586,86,9,775,1281,2831,1375.02,decrease
0.0586,86,10,695,1272,2662,1284.84,decrease
0.0586,86,11,666,1322,2654,1274.52,decrease
0.0586,86,12,630,1331,2591,1239.42,decrease
0.0586,86,13,631,1352,2614,1249.32,decrease
0.0586,86,14,621,1408,2650,1262.04,decrease
0.0586,86,15,572,1395,2539,1203.66,decrease
0.0586,86,16,521,1398,2440,1149.84,decrease
0.0586,86,17,532,1355,2419,1143.66,decrease
0.0586,86,18,489,1339,2317,1090.5,decrease
0.0586,86,19,462,1380,2304,1078.56,decrease
0.0586,86,20,459,1383,2301,1076.58,decrease
0.0586,86,21,418,1367,2203,1025.58,decrease
0.0586,86,22,378,1370,2126,983.64,decrease
0.0586,86,23,344,1246,1934,894.84,decrease
0.0586,86,24,288,1282,1858,849.48,decrease
0.0586,86,25,297,1295,1889,864.66,decrease
0.0586,86,26,260,1250,1770,805.8,decrease
0.0586,86,27,208,1209,1625,732.42,decrease
0.0586,86,28,190,1186,1566,703.32,decrease
0.0586,86,29,193,1174,1560,701.52,decrease
0.0586,86,30,184,1145,1513,679.62,decrease
0.0586,86,31,149,1126,1424,633.84,decrease
0.0586,86,32,116,986,1218,539.4,decrease
0.0586,86,33,74,876,1024,447.84,decrease
0.0586,86,34,66,811,943,411.9,decrease
0.0586,86,35,59,779,897,390.9,decrease
0.0586,86,36,30,710,770,330.6,decrease
0.0586,86,37,28,610,666,286.44,decrease
0.0586,86,38,19,602,640,273.36,decrease
0.0586,86,39,30,507,567,245.34,decrease
0.0586,86,40,24,443,491,211.98,decrease
0.0586,86,41,12,415,439,187.26,decrease
0.0586,86,42,11,375,397,169.38,decrease
0.0586,86,43,5,331,341,144.42,decrease
0.0586,86,44,2,305,309,130.26,decrease
0.0586,86,45,4,272,280,118.56,decrease
0.0586,86,46,1,210,212,89.28,decrease
0.0586,86,47,3,151,157,66.66,decrease
0.0586,86,48,1,122,124,52.32,decrease
0.0586,86,49,0,106,106,44.52,decrease
0.0586,86,50,3,85,91,38.94,decrease
0.0586,86,51,0,84,84,35.28,decrease
0.0586,86,52,0,73,73,30.66,decrease
0.0586,86,53,0,62,62,26.04,decrease
0.0586,86,54,0,64,64,26.88,decrease
0.0586,86,55,0,55,55,23.1,decrease
0.0586,86,56,0,50,50,21,decrease
0.0586,86,57,0,36,36,15.12,decrease
0.0586,86,58,0,31,31,13.02,decrease
0.0586,86,59,0,25,25,10.5,decrease
0.0586,86,60,0,27,27,11.34,decrease
0.0586,86,61,0,11,11,4.62,decrease
0.0586,86,62,0,9,9,3.78,decrease
0.0586,86,63,0,8,8,3.36,decrease
0.0586,86,64,0,2,2,0.84,decrease
0.0586,86,65,0,1,1,0.42,decrease
0.0586,86,66,0,0,0,0,decrease
0.0586,87,0,1589,0,3178,1716.12,decrease
0.0586,87,1,1299,608,3206,1658.28,decrease
0.0586,87,2,1111,899,3121,1577.46,decrease
0.0586,87,3,1068,992,3128,1570.08,decrease
0.0586,87,4,1018,1088,3124,1556.4,decrease
0.0586,87,5,934,1161,3029,1496.34,decrease
0.0586,87,6,919,1247,3085,1516.26,decrease
0.0586,87,7,863,1263,2989,1462.5,decrease
0.0586,87,8,865,1182,2912,1430.64,decrease
0.0586,87,9,868,1302,3038,1484.28,decrease
0.0586,87,10,844,1332,3020,1470.96,decrease
0.0586,87,11,878,1519,3275,1586.22,decrease
0.0586,87,12,878,1535,3291,1592.94,decrease
0.0586,87,13,795,1533,3123,1502.46,decrease
0.0586,87,14,751,1538,3040,1457.04,decrease
0.0586,87,15,702,1508,2912,1391.52,decrease
0.0586,87,16,640,1509,2789,1324.98,decrease
0.0586,87,17,670,1554,2894,1376.28,decrease
0.0586,87,18,669,1524,2862,1362.6,decrease
0.0586,87,19,614,1616,2844,1341.84,decrease
0.0586,87,20,621,1491,2733,1296.9,decrease
0.0586,87,21,605,1570,2780,1312.8,decrease
0.0586,87,22,533,1609,2675,1251.42,decrease
0.0586,87,23,503,1613,2619,1220.7,decrease
0.0586,87,24,448,1593,2489,1152.9,decrease
0.0586,87,25,412,1502,2326,1075.8,decrease
0.0586,87,26,398,1383,2179,1010.7,decrease
0.0586,87,27,357,1321,2035,940.38,decrease
0.0586,87,28,320,1354,1994,914.28,decrease
0.0586,87,29,290,1238,1818,833.16,decrease
0.0586,87,30,249,1244,1742,791.4,decrease
0.0586,87,31,237,1247,1721,779.7,decrease
0.0586,87,32,199,1247,1645,738.66,decrease
0.0586,87,33,201,1083,1485,671.94,decrease
0.0586,87,34,175,968,1318,595.56,decrease
0.0586,87,35,127,965,1219,542.46,decrease
0.0586,87,36,113,863,1089,484.5,decrease
0.0586,87,37,111,829,1051,468.06,decrease
0.0586,87,38,73,790,936,410.64,decrease
0.0586,87,39,59,656,774,339.24,decrease
0.0586,87,40,35,550,620,268.8,decrease
0.0586,87,41,24,507,555,238.86,decrease
0.0586,87,42,20,452,492,211.44,decrease
0.0586,87,43,12,393,417,178.02,decrease
0.0586,87,44,12,342,366,156.6,decrease
0.0586,87,45,9,302,320,136.56,decrease
0.0586,87,46,6,263,275,116.94,decrease
0.0586,87,47,8,255,271,115.74,decrease
0.0586,87,48,3,244,250,105.72,decrease
0.0586,87,49,7,198,212,90.72,decrease
0.0586,87,50,4,187,195,82.86,decrease
0.0586,87,51,1,166,168,70.8,decrease
0.0586,87,52,0,159,159,66.78,decrease
0.0586,87,53,2,137,141,59.7,decrease
0.0586,87,54,0,116,116,48.72,decrease
0.0586,87,55,1,87,89,37.62,decrease
0.0586,87,56,0,74,74,31.08,decrease
0.0586,87,57,2,80,84,35.76,decrease
0.0586,87,58,0,70,70,29.4,decrease
0.0586,87,59,0,62,62,26.04,decrease
0.0586,87,60,0,65,65,27.3,decrease
0.0586,87,61,0,55,55,23.1,decrease
0.0586,87,62,0,40,40,16.8,decrease
0.0586,87,63,0,33,33,13.86,decrease
0.0586,87,64,0,20,20,8.4,decrease
0.0586,87,65,0,19,19,7.98,decrease
0.0586,87,66,0,14,14,5.88,decrease
0.0586,87,67,0,13,13,5.46,decrease
0.0586,87,68,0,15,15,6.3,decrease
0.0586,87,69,0,17,17,7.14,decrease
0.0586,87,70,0,10,10,4.2,decrease
0.0586,87,71,0,10,10,4.2,decrease
0.0586,87,72,0,8,8,3.36,decrease
0.0586,87,73,0,5,5,2.1,decrease
0.0586,87,74,0,3,3,1.26,decrease
0.0586,87,75,0,5,5,2.1,decrease
0.0586,87,76,0,5,5,2.1,decrease
0.0586,87,77,0,2,2,0.84,decrease
0.0586,87,78,0,6,6,2.52,decrease
0.0586,87,79,0,9,9,3.78,decrease
0.0586,87,80,0,6,6,2.52,decrease
0.0586,87,81,0,3,3,1.26,decrease
0.0586,87,82,0,6,6,2.52,decrease
0.0586,87,83,0,8,8,3.36,decrease
0.0586,87,84,0,2,2,0.84,decrease
0.0586,87,85,0,2,2,0.84,decrease
0.0586,87,86,0,3,3,1.26,decrease
0.0586,87,87,0,7,7,2.94,decrease
0.0586,87,88,0,5,5,2.1,decrease
0.0586,87,89,0,5,5,2.1,decrease
0.0586,87,90,0,2,2,0.84,decrease
0.0586,87,91,0,3,3,1.26,decrease
0.0586,87,92,0,2,2,0.84,decrease
0.0586,87,93,0,1,1,0.42,decrease
0.0586,87,94,0,1,1,0.42,decrease
0.0586,87,95,0,2,2,0.84,decrease
0.0586,87,96,0,1,1,0.42,decrease
0.0586,87,97,0,0,0,0,decrease
0.0586,88,0,1526,0,3052,1648.08,decrease
0.0586,88,1,1243,602,3088,1595.28,decrease
0.0586,88,2,984,871,2839,1428.54,decrease
0.0586,88,3,912,1008,2832,1408.32,decrease
0.0586,88,4,890,1149,2929,1443.78,decrease
0.0586,88,5,824,1257,2905,1417.86,decrease
0.0586,88,6,781,1317,2879,1396.62,decrease
0.0586,88,7,744,1285,2773,1343.22,decrease
0.0586,88,8,697,1369,2763,1327.74,decrease
0.0586,88,9,660,1342,2662,1276.44,decrease
0.0586,88,10,648,1350,2646,1266.84,decrease
0.0586,88,11,638,1403,2679,1278.3,decrease
0.0586,88,12,606,1419,2631,1250.46,decrease
0.0586,88,13,560,1456,2576,1216.32,decrease
0.0586,88,14,542,1430,2514,1185.96,decrease
0.0586,88,15,530,1400,2460,1160.4,decrease
0.0586,88,16,572,1402,2546,1206.6,decrease
0.0586,88,17,468,1401,2337,1093.86,decrease
0.0586,88,18,413,1399,2225,1033.62,decrease
0.0586,88,19,453,1407,2313,1080.18,decrease
0.0586,88,20,369,1397,2135,985.26,decrease
0.0586,88,21,334,1304,1972,908.4,decrease
0.0586,88,22,327,1255,1909,880.26,decrease
0.0586,88,23,292,1193,1777,816.42,decrease
0.0586,88,24,242,1185,1669,759.06,decrease
0.0586,88,25,207,1117,1531,692.7,decrease
0.0586,88,26,216,1051,1483,674.7,decrease
0.0586,88,27,165,1092,1422,636.84,decrease
0.0586,88,28,177,1044,1398,629.64,decrease
0.0586,88,29,128,1021,1277,567.06,decrease
0.0586,88,30,117,939,1173,520.74,decrease
0.0586,88,31,86,864,1036,455.76,decrease
0.0586,88,32,55,785,895,389.1,decrease
0.0586,88,33,43,650,736,319.44,decrease
0.0586,88,34,30,576,636,274.32,decrease
0.0586,88,35,17,539,573,244.74,decrease
0.0586,88,36,27,486,540,233.28,decrease
0.0586,88,37,10,426,446,189.72,decrease
0.0586,88,38,9,377,395,168.06,decrease
0.0586,88,39,9,309,327,139.5,decrease
0.0586,88,40,2,244,248,104.64,decrease
0.0586,88,41,4,223,231,97.98,decrease
0.0586,88,42,2,210,214,90.36,decrease
0.0586,88,43,4,221,229,97.14,decrease
0.0586,88,44,0,204,204,85.68,decrease
0.0586,88,45,5,155,165,70.5,decrease
0.0586,88,46,2,117,121,51.3,decrease
0.0586,88,47,1,105,107,45.18,decrease
0.0586,88,48,0,122,122,51.24,decrease
0.0586,88,49,0,92,92,38.64,decrease
0.0586,88,50,0,74,74,31.08,decrease
0.0586,88,51,0,49,49,20.58,decrease
