a,sigma,beta,k,u_hat,outcome,delta
0.021413793,0.01,2.1413793,0.2,0.2,decrease,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,decrease,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,decrease,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,increase,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,increase,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,increase,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,decrease,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,decrease,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,decrease,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,increase,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,decrease,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,decrease,4.289755284184376e-4
0.021413793,0.01,2.1413793,0.2,0.2,decrease,4.289755284184376e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,decrease,4.368907276438884e-4
0.02162069,0.01,2.1620690000000002,0.2,0.2,increase,4.368907276438884e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,increase,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.021862069,0.01,2.1862069,0.2,0.2,decrease,4.4617041938475134e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,increase,4.5548930602793493e-4
0.022103448,0.01,2.2103448,0.2,0.2,decrease,4.5548930602793493e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,increase,4.6483786533018994e-4
0.022344828,0.01,2.2344828,0.2,0.2,decrease,4.6483786533018994e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,decrease,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022586207,0.01,2.2586207,0.2,0.2,increase,4.7420698960138805e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,decrease,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
0.022793103,0.01,2.2793102999999997,0.2,0.2,increase,4.8224758082945717e-4
